D:/jianzhi/sonardataset/85/rgb/rgb_1730808245.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808247.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808249.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808250.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808252.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808253.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808255.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808256.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808258.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808259.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808262.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808263.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808265.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808266.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808268.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808270.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808272.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808273.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808275.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808276.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808278.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808279.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808281.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808283.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808285.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808286.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808288.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808289.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808291.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808293.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808295.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808296.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808298.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808299.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808301.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808302.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808304.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808306.npy,1175
D:/jianzhi/sonardataset/85/rgb/rgb_1730808308.jpg,,D:/jianzhi/sonardataset/85/sds/depth_1730808309.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811035.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811037.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811039.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811040.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811042.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811043.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811045.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811046.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811049.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811050.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811052.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811053.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811055.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811056.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811058.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811059.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811061.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811063.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811065.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811066.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811068.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811069.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811071.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811072.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811074.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811076.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811078.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811079.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811081.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811082.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811084.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811085.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811087.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811089.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811091.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811092.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811094.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811095.npy,1175
D:/jianzhi/sonardataset/90/rgb/rgb_1730811097.jpg,,D:/jianzhi/sonardataset/90/sds/depth_1730811098.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811832.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811833.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811835.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811836.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811838.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811839.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811841.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811843.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811845.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811846.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811848.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811849.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811851.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811853.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811855.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811856.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811858.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811859.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811861.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811863.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811865.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811866.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811868.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811869.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811871.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811873.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811875.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811876.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811878.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811879.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811881.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811883.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811885.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811886.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811888.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811889.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811891.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811893.npy,1175
D:/jianzhi/sonardataset/95/rgb/rgb_1730811895.jpg,,D:/jianzhi/sonardataset/95/sds/depth_1730811896.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812013.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812015.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812017.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812018.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812020.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812021.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812024.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812025.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812027.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812028.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812030.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812031.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812033.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812035.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812037.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812038.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812040.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812041.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812043.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812045.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812047.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812048.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812050.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812051.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812053.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812054.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812056.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812058.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812060.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812061.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812063.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812064.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812066.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812068.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812070.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812071.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812073.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812074.npy,1175
D:/jianzhi/sonardataset/100/rgb/rgb_1730812076.jpg,,D:/jianzhi/sonardataset/100/sds/depth_1730812078.npy,1175
D:/jianzhi/sonardataset/105/rgb/rgb_1730812219.jpg,,D:/jianzhi/sonardataset/105/sds/depth_1730812220.npy,1175
D:/jianzhi/sonardataset/105/rgb/rgb_1730812222.jpg,,D:/jianzhi/sonardataset/105/sds/depth_1730812223.npy,1175
D:/jianzhi/sonardataset/105/rgb/rgb_1730812225.jpg,,D:/jianzhi/sonardataset/105/sds/depth_1730812227.npy,1175
D:/jianzhi/sonardataset/105/rgb/rgb_1730812229.jpg,,D:/jianzhi/sonardataset/105/sds/depth_1730812230.npy,1175
D:/jianzhi/sonardataset/105/rgb/rgb_1730812232.jpg,,D:/jianzhi/sonardataset/105/sds/depth_1730812233.npy,1175
D:/jianzhi/sonardataset/105/rgb/rgb_1730812235.jpg,,D:/jianzhi/sonardataset/105/sds/depth_1730812236.npy,1175
D:/jianzhi/sonardataset/105/rgb/rgb_1730812238.jpg,,D:/jianzhi/sonardataset/105/sds/depth_1730812240.npy,1175
D:/jianzhi/sonardataset/105/rgb/rgb_1730812242.jpg,,D:/jianzhi/sonardataset/105/sds/depth_1730812243.npy,1175
D:/jianzhi/sonardataset/105/rgb/rgb_1730812245.jpg,,D:/jianzhi/sonardataset/105/sds/depth_1730812246.npy,1175
D:/jianzhi/sonardataset/105/rgb/rgb_1730812248.jpg,,D:/jianzhi/sonardataset/105/sds/depth_1730812250.npy,1175
